Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-17 00:00:00-05:00,9.710000038146973,9.795000076293945,9.710000038146973,9.779999732971191,404100,0,0
2021-11-18 00:00:00-05:00,9.779999732971191,10.034000396728516,9.729999542236328,9.779999732971191,313600,0,0
2021-11-19 00:00:00-05:00,9.729999542236328,9.800000190734863,9.729999542236328,9.789999961853027,57500,0,0
2021-11-22 00:00:00-05:00,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,26900,0,0
2021-11-23 00:00:00-05:00,9.789999961853027,9.789999961853027,9.770000457763672,9.770000457763672,48500,0,0
2021-11-24 00:00:00-05:00,9.770000457763672,9.781000137329102,9.770000457763672,9.781000137329102,50000,0,0
2021-11-26 00:00:00-05:00,9.781000137329102,9.781000137329102,9.781000137329102,9.781000137329102,0,0,0
2021-11-29 00:00:00-05:00,10.5,10.5,9.770000457763672,9.770000457763672,4200,0,0
2021-11-30 00:00:00-05:00,9.850000381469727,9.850000381469727,9.800000190734863,9.800000190734863,600,0,0
2021-12-01 00:00:00-05:00,9.779999732971191,9.779999732971191,9.755000114440918,9.779999732971191,57500,0,0
2021-12-02 00:00:00-05:00,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0,0,0
2021-12-03 00:00:00-05:00,9.75,9.899999618530273,9.75,9.899999618530273,1600,0,0
2021-12-06 00:00:00-05:00,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0,0,0
2021-12-07 00:00:00-05:00,9.869999885559082,9.890000343322754,9.869999885559082,9.890000343322754,300,0,0
2021-12-08 00:00:00-05:00,9.779999732971191,9.800000190734863,9.779999732971191,9.800000190734863,2700,0,0
2021-12-09 00:00:00-05:00,9.779999732971191,9.789999961853027,9.75,9.789999961853027,721600,0,0
2021-12-10 00:00:00-05:00,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,0,0,0
2021-12-13 00:00:00-05:00,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,0,0,0
2021-12-14 00:00:00-05:00,9.770000457763672,9.789999961853027,9.770000457763672,9.789999961853027,1000,0,0
2021-12-15 00:00:00-05:00,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,0,0,0
2021-12-16 00:00:00-05:00,9.755000114440918,9.770000457763672,9.755000114440918,9.760000228881836,128100,0,0
2021-12-17 00:00:00-05:00,9.760000228881836,9.770000457763672,9.760000228881836,9.770000457763672,101700,0,0
2021-12-20 00:00:00-05:00,9.760000228881836,9.779999732971191,9.760000228881836,9.779999732971191,500,0,0
2021-12-21 00:00:00-05:00,9.779999732971191,9.779999732971191,9.770000457763672,9.779999732971191,125800,0,0
2021-12-22 00:00:00-05:00,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0,0,0
