Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1978-04-12 00:00:00-05:00,0.8161452412605286,0.8430142136479043,0.8161452412605286,0.8161452412605286,11657600,0.0,0.0
1978-04-13 00:00:00-05:00,0.8497312068939209,0.8766001843449234,0.8497312068939209,0.8497312068939209,7366400,0.0,0.0
1978-04-14 00:00:00-05:00,0.9034690260887145,0.9370556528455863,0.9034690260887145,0.9034690260887146,6771200,0.0,0.0
1978-04-17 00:00:00-05:00,0.9034688154202819,0.9034688154202819,0.8765998482704161,0.8765998482704163,4076800,0.0,0.0
1978-04-18 00:00:00-05:00,0.8766001929189347,0.8933939189721591,0.869883358478546,0.8698833584785461,2966400,0.0,0.0
1978-04-19 00:00:00-05:00,0.8866758346557617,0.9101863837504149,0.8866758346557617,0.8866758346557617,2272000,0.0,0.0
1978-04-20 00:00:00-05:00,0.9101868867874146,0.9370558663237502,0.9101868867874146,0.9101868867874146,1699200,0.0,0.0
1978-04-21 00:00:00-05:00,0.910186679430487,0.9269795828209252,0.9034690260887145,0.9034690260887146,1046400,0.0,0.0
1978-04-24 00:00:00-05:00,0.9034687325909159,0.9101863837504149,0.8866758346557617,0.8866758346557617,931200,0.0,0.0
1978-04-25 00:00:00-05:00,0.926979422569275,0.9538483913393989,0.926979422569275,0.9269794225692749,2256000,0.0,0.0
1978-04-26 00:00:00-05:00,0.9706413149833679,0.9975102843945053,0.9706413149833679,0.9706413149833679,1264000,0.0,0.0
1978-04-27 00:00:00-05:00,0.9706413149833679,0.9975102843945053,0.9706413149833679,0.9706413149833679,1075200,0.0,0.0
1978-04-28 00:00:00-05:00,1.031097412109375,1.0579663947052136,1.031097412109375,1.031097412109375,1971200,0.0,0.0
1978-05-01 00:00:00-04:00,1.0143043798192688,1.0143043798192688,0.9874354004859925,0.9874354004859924,1500800,0.0,0.0
1978-05-02 00:00:00-04:00,0.9975099563598634,1.024378916935049,0.9975099563598634,0.9975099563598633,816000,0.0,0.0
1978-05-03 00:00:00-04:00,0.9975102843945053,0.9975102843945053,0.9706413149833679,0.9706413149833679,627200,0.0,0.0
1978-05-04 00:00:00-04:00,0.9874354004859925,1.0143043798192688,0.9874354004859925,0.9874354004859924,1046400,0.0,0.0
