Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-24 00:00:00-04:00,9.789999961853027,9.963000297546387,9.649999618530273,9.963000297546387,900,0,0
2021-08-25 00:00:00-04:00,9.963000297546387,9.963000297546387,9.963000297546387,9.963000297546387,100,0,0
2021-08-26 00:00:00-04:00,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,200,0,0
2021-08-27 00:00:00-04:00,9.680000305175781,9.760000228881836,9.680000305175781,9.760000228881836,300,0,0
2021-08-30 00:00:00-04:00,9.90999984741211,9.949999809265137,9.772000312805176,9.949999809265137,4200,0,0
2021-08-31 00:00:00-04:00,9.949999809265137,9.949999809265137,9.75,9.75,3900,0,0
2021-09-01 00:00:00-04:00,9.949999809265137,9.949999809265137,9.675000190734863,9.75,4600,0,0
2021-09-02 00:00:00-04:00,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,100,0,0
2021-09-03 00:00:00-04:00,9.800000190734863,9.84000015258789,9.800000190734863,9.84000015258789,3700,0,0
2021-09-07 00:00:00-04:00,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,400,0,0
2021-09-08 00:00:00-04:00,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,300,0,0
2021-09-09 00:00:00-04:00,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,0,0
2021-09-10 00:00:00-04:00,9.800000190734863,9.800000190734863,9.770000457763672,9.770000457763672,1400,0,0
2021-09-13 00:00:00-04:00,9.84000015258789,9.84000015258789,9.829999923706055,9.84000015258789,1100,0,0
2021-09-14 00:00:00-04:00,9.779999732971191,9.800000190734863,9.779999732971191,9.800000190734863,3700,0,0
2021-09-15 00:00:00-04:00,9.949999809265137,9.949999809265137,9.779999732971191,9.789999961853027,8900,0,0
2021-09-16 00:00:00-04:00,9.949999809265137,9.949999809265137,9.789999961853027,9.789999961853027,200,0,0
2021-09-17 00:00:00-04:00,9.949999809265137,9.949999809265137,9.800000190734863,9.800000190734863,300,0,0
2021-09-20 00:00:00-04:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,100,0,0
2021-09-21 00:00:00-04:00,9.800000190734863,9.800000190734863,9.789999961853027,9.789999961853027,200,0,0
2021-09-22 00:00:00-04:00,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,0,0,0
2021-09-23 00:00:00-04:00,9.670000076293945,9.729999542236328,9.670000076293945,9.729999542236328,300,0,0
2021-09-24 00:00:00-04:00,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,0,0
2021-09-27 00:00:00-04:00,9.949999809265137,9.949999809265137,9.680000305175781,9.699999809265137,1600,0,0
2021-09-28 00:00:00-04:00,9.729999542236328,9.729999542236328,9.699999809265137,9.699999809265137,1900,0,0
2021-09-29 00:00:00-04:00,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,0,0
2021-09-30 00:00:00-04:00,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,100,0,0
2021-10-01 00:00:00-04:00,9.75,9.75,9.75,9.75,400,0,0
2021-10-04 00:00:00-04:00,9.75,9.75,9.739999771118164,9.739999771118164,800,0,0
2021-10-05 00:00:00-04:00,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,250000,0,0
2021-10-06 00:00:00-04:00,9.680000305175781,9.949999809265137,9.675000190734863,9.949999809265137,144600,0,0
2021-10-07 00:00:00-04:00,9.949999809265137,9.949999809265137,9.711000442504883,9.789999961853027,22900,0,0
2021-10-08 00:00:00-04:00,9.850000381469727,9.850000381469727,9.760000228881836,9.760000228881836,400,0,0
2021-10-11 00:00:00-04:00,9.84000015258789,9.84000015258789,9.75,9.75,300,0,0
2021-10-12 00:00:00-04:00,9.710000038146973,9.789999961853027,9.710000038146973,9.789999961853027,1200,0,0
