Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-04 00:00:00-04:00,25.907681329858555,26.067823534405058,25.622980117797855,25.62298011779785,100500,0.0,0
2013-04-05 00:00:00-04:00,25.800923756940566,25.800923756940566,24.929030878627596,25.445049285888672,70800,0.0,0
2013-04-08 00:00:00-04:00,25.640777993999414,25.80092191879943,25.14255377002187,25.222625732421875,90400,0.0,0
2013-04-09 00:00:00-04:00,25.267108953466973,25.74754071934273,25.13365625081588,25.738643646240234,32400,0.0,0
2013-04-10 00:00:00-04:00,26.02334198582406,26.02334198582406,25.57849853307493,25.747539520263672,17900,0.0,0
2013-04-11 00:00:00-04:00,26.59274180181656,26.59274180181656,25.489530211953603,25.783126831054688,18600,0.0,0
2013-04-12 00:00:00-04:00,25.640774740961522,26.574946951462366,25.48952790861051,25.5784969329834,34600,0.0,0
2013-04-15 00:00:00-04:00,26.24576346053561,26.24576346053561,24.91123311508465,25.124757766723633,67400,0.0,0
2013-04-16 00:00:00-04:00,25.169246514715063,25.792026408183137,24.920133539161846,25.044689178466797,17600,0.0,0
2013-04-17 00:00:00-04:00,24.9646226293943,25.48953821888029,24.91124187195577,25.08917999267578,19700,0.0,0
2013-04-18 00:00:00-04:00,25.436149471283354,25.818715122796952,24.929028192558132,25.783126831054688,21500,0.0,0
2013-04-19 00:00:00-04:00,26.06783434782148,26.06783434782148,24.9646224206362,25.062488555908203,120100,0.0,0
2013-04-22 00:00:00-04:00,25.0891772310508,25.169249206866727,24.911239129916854,24.929033279418945,98400,0.0,0
2013-04-23 00:00:00-04:00,25.044687661101147,25.400562106799395,25.017998138263287,25.222625732421875,30300,0.0,0
2013-04-24 00:00:00-04:00,25.667472903996806,25.77423440458379,25.204835209603992,25.56960678100586,46100,0.0,0
2013-04-25 00:00:00-04:00,25.711956143740444,25.738647366906303,25.258215531581424,25.462844848632812,27700,0.0,0
2013-04-26 00:00:00-04:00,25.534014621738997,25.92547563460559,24.501977957012368,25.124757766723633,67900,0.0,0
2013-04-29 00:00:00-04:00,25.089171320812852,25.525117699257606,24.97351107323874,25.40056037902832,16600,0.0,0
2013-04-30 00:00:00-04:00,25.24931683557011,25.480635663987613,24.946824810501564,25.39166831970215,7900,0.0,0
2013-05-01 00:00:00-04:00,25.267110875841453,25.73864560449006,24.97351422889433,25.142555236816406,13000,0.0,0
2013-05-02 00:00:00-04:00,24.95571219906898,25.756431616874945,24.95571219906898,25.53400993347168,21400,0.0,0
2013-05-03 00:00:00-04:00,25.373874287268674,27.678163811144962,25.373874287268674,25.69416046142578,23300,0.0,0
2013-05-06 00:00:00-04:00,25.854298898066755,26.067823534405058,25.347177674645415,25.62298011779785,12300,0.0,0
2013-05-07 00:00:00-04:00,25.774233847657214,25.80092507069895,25.364978609344487,25.711956024169922,29600,0.0,0
2013-05-08 00:00:00-04:00,25.471740107624584,25.756441395906148,25.471740107624584,25.711956024169922,2900,0.0,0
2013-05-09 00:00:00-04:00,25.56960481653478,25.80092364595934,25.311596462485717,25.667470932006836,5800,0.0,0
2013-05-10 00:00:00-04:00,25.792023413683765,25.889889517171408,25.40056069667631,25.800920486450195,12300,0.0,0
2013-05-13 00:00:00-04:00,25.73864035640379,25.73864035640379,24.94681961786471,25.62298011779785,11300,0.0,0
2013-05-14 00:00:00-04:00,25.622982425007777,25.8009204864502,24.911233573124328,25.800920486450195,21600,0.0,0
2013-05-15 00:00:00-04:00,25.800929239267443,25.8898983001709,25.11586967633765,25.8898983001709,57000,0.0,0
2013-05-16 00:00:00-04:00,25.711954383508505,25.80092342436048,25.29380209753053,25.614089965820312,6900,0.0,0
2013-05-17 00:00:00-04:00,25.38276881996467,26.165692574675866,25.38276881996467,26.156795501708984,27200,0.0,0
2013-05-20 00:00:00-04:00,26.21907875536652,26.24576997980497,25.525123889401964,25.827617645263672,8600,0.0,0
